id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj1_series1_42332,0,0,0,0,0,0
subj1_series1_42333,0,0,0,0,0,0
subj1_series1_42334,0,0,0,0,0,0
subj1_series1_42335,0,0,0,0,0,0
subj1_series1_42336,0,0,0,0,0,0
subj1_series1_42337,0,0,0,0,0,0
subj1_series1_42338,0,0,0,0,0,0
subj1_series1_42339,0,0,0,0,0,0
subj1_series1_42340,0,0,0,0,0,0
subj1_series1_42341,0,0,0,0,0,0
subj1_series1_42342,0,0,0,0,0,0
subj1_series1_42343,0,0,0,0,0,0
subj1_series1_42344,0,0,0,0,0,0
subj1_series1_42345,0,0,0,0,0,0
subj1_series1_42346,0,0,0,0,0,0
subj1_series1_42347,0,0,0,0,0,0
subj1_series1_42348,0,0,0,0,0,0
subj1_series1_42349,0,0,0,0,0,0
subj1_series1_42350,0,0,0,0,0,0
subj1_series1_42351,0,0,0,0,0,0
subj1_series1_42352,0,0,0,0,0,0
subj1_series1_42353,0,0,0,0,0,0
subj1_series1_42354,0,0,0,0,0,0
subj1_series1_42355,0,0,0,0,0,0
subj1_series1_42356,0,0,0,0,0,0
subj1_series1_42357,0,0,0,0,0,0
subj1_series1_42358,0,0,0,0,0,0
subj1_series1_42359,0,0,0,0,0,0
subj1_series1_42360,0,0,0,0,0,0
subj1_series1_42361,0,0,0,0,0,0
subj1_series1_42362,0,0,0,0,0,0
subj1_series1_42363,0,0,0,0,0,0
subj1_series1_42364,0,0,0,0,0,0
subj1_series1_42365,0,0,0,0,0,0
subj1_series1_42366,0,0,0,0,0,0
subj1_series1_42367,0,0,0,0,0,0
subj1_series1_42368,0,0,0,0,0,0
subj1_series1_42369,0,0,0,0,0,0
subj1_series1_42370,0,0,0,0,0,0
subj1_series1_42371,0,0,0,0,0,0
subj1_series1_42372,0,0,0,0,0,0
subj1_series1_42373,0,0,0,0,0,0
subj1_series1_42374,0,0,0,0,0,0
subj1_series1_42375,0,0,0,0,0,0
subj1_series1_42376,0,0,0,0,0,0
subj1_series1_42377,0,0,0,0,0,0
subj1_series1_42378,0,0,0,0,0,0
subj1_series1_42379,0,0,0,0,0,0
subj1_series1_42380,0,0,0,0,0,0
subj1_series1_42381,0,0,0,0,0,0
subj1_series1_42382,0,0,0,0,0,0
subj1_series1_42383,0,0,0,0,0,0
subj1_series1_42384,0,0,0,0,0,0
subj1_series1_42385,0,0,0,0,0,0
subj1_series1_42386,0,0,0,0,0,0
subj1_series1_42387,0,0,0,0,0,0
subj1_series1_42388,0,0,0,0,0,0
subj1_series1_42389,0,0,0,0,0,0
subj1_series1_42390,0,0,0,0,0,0
subj1_series1_42391,0,0,0,0,0,0
subj1_series1_42392,0,1,0,0,0,0
subj1_series1_42393,0,1,0,0,0,0
subj1_series1_42394,0,1,0,0,0,0
subj1_series1_42395,0,1,0,0,0,0
subj1_series1_42396,0,1,0,0,0,0
subj1_series1_42397,0,1,0,0,0,0
subj1_series1_42398,0,1,0,0,0,0
subj1_series1_42399,0,1,0,0,0,0
subj1_series1_42400,0,1,0,0,0,0
subj1_series1_42401,0,1,0,0,0,0
subj1_series1_42402,0,1,0,0,0,0
subj1_series1_42403,0,1,0,0,0,0
subj1_series1_42404,0,1,0,0,0,0
subj1_series1_42405,0,1,0,0,0,0
subj1_series1_42406,0,1,0,0,0,0
subj1_series1_42407,0,1,0,0,0,0
subj1_series1_42408,0,1,0,0,0,0
subj1_series1_42409,0,1,0,0,0,0
subj1_series1_42410,0,1,0,0,0,0
subj1_series1_42411,0,1,0,0,0,0
subj1_series1_42412,0,1,0,0,0,0
subj1_series1_42413,0,1,0,0,0,0
subj1_series1_42414,0,1,0,0,0,0
subj1_series1_42415,0,1,1,0,0,0
subj1_series1_42416,0,1,1,0,0,0
subj1_series1_42417,0,1,1,0,0,0
subj1_series1_42418,0,1,1,0,0,0
subj1_series1_42419,0,1,1,0,0,0
subj1_series1_42420,0,1,1,0,0,0
subj1_series1_42421,0,1,1,0,0,0
subj1_series1_42422,0,1,1,0,0,0
subj1_series1_42423,0,1,1,0,0,0
subj1_series1_42424,0,1,1,0,0,0
subj1_series1_42425,0,1,1,0,0,0
subj1_series1_42426,0,1,1,0,0,0
subj1_series1_42427,0,1,1,0,0,0
subj1_series1_42428,0,1,1,0,0,0
subj1_series1_42429,0,1,1,0,0,0
subj1_series1_42430,0,1,1,0,0,0
subj1_series1_42431,0,1,1,0,0,0
subj1_series1_42432,0,1,1,0,0,0
subj1_series1_42433,0,1,1,0,0,0
subj1_series1_42434,0,1,1,0,0,0
subj1_series1_42435,0,1,1,0,0,0
subj1_series1_42436,0,1,1,0,0,0
subj1_series1_42437,0,1,1,0,0,0
subj1_series1_42438,0,1,1,0,0,0
subj1_series1_42439,0,1,1,0,0,0
subj1_series1_42440,0,1,1,0,0,0
subj1_series1_42441,0,1,1,0,0,0
subj1_series1_42442,0,1,1,0,0,0
subj1_series1_42443,0,1,1,0,0,0
subj1_series1_42444,0,1,1,0,0,0
subj1_series1_42445,0,1,1,0,0,0
subj1_series1_42446,0,1,1,0,0,0
subj1_series1_42447,0,1,1,0,0,0
subj1_series1_42448,0,1,1,0,0,0
subj1_series1_42449,0,1,1,0,0,0
subj1_series1_42450,0,1,1,0,0,0
subj1_series1_42451,0,1,1,0,0,0
subj1_series1_42452,0,1,1,0,0,0
subj1_series1_42453,0,1,1,0,0,0
subj1_series1_42454,0,1,1,0,0,0
subj1_series1_42455,0,1,1,0,0,0
subj1_series1_42456,0,1,1,0,0,0
subj1_series1_42457,0,1,1,0,0,0
subj1_series1_42458,0,1,1,0,0,0
subj1_series1_42459,0,1,1,1,0,0
subj1_series1_42460,0,1,1,1,0,0
subj1_series1_42461,0,1,1,1,0,0
subj1_series1_42462,0,1,1,1,0,0
subj1_series1_42463,0,1,1,1,0,0
subj1_series1_42464,0,1,1,1,0,0
subj1_series1_42465,0,1,1,1,0,0
subj1_series1_42466,0,1,1,1,0,0
subj1_series1_42467,0,1,1,1,0,0
subj1_series1_42468,0,1,1,1,0,0
subj1_series1_42469,0,1,1,1,0,0
subj1_series1_42470,0,1,1,1,0,0
subj1_series1_42471,0,1,1,1,0,0
subj1_series1_42472,0,1,1,1,0,0
subj1_series1_42473,0,1,1,1,0,0
subj1_series1_42474,0,1,1,1,0,0
subj1_series1_42475,0,1,1,1,0,0
subj1_series1_42476,0,1,1,1,0,0
subj1_series1_42477,0,1,1,1,0,0
subj1_series1_42478,0,1,1,1,0,0
subj1_series1_42479,0,1,1,1,0,0
subj1_series1_42480,0,1,1,1,0,0
subj1_series1_42481,0,1,1,1,0,0
subj1_series1_42482,0,1,1,1,0,0
subj1_series1_42483,0,1,1,1,0,0
subj1_series1_42484,0,1,1,1,0,0
subj1_series1_42485,0,1,1,1,0,0
subj1_series1_42486,0,1,1,1,0,0
subj1_series1_42487,0,1,1,1,0,0
subj1_series1_42488,0,1,1,1,0,0
subj1_series1_42489,0,1,1,1,0,0
subj1_series1_42490,0,1,1,1,0,0
subj1_series1_42491,0,1,1,1,0,0
subj1_series1_42492,0,1,1,1,0,0
subj1_series1_42493,0,1,1,1,0,0
subj1_series1_42494,0,1,1,1,0,0
subj1_series1_42495,0,1,1,1,0,0
subj1_series1_42496,0,1,1,1,0,0
subj1_series1_42497,0,1,1,1,0,0
subj1_series1_42498,0,1,1,1,0,0
subj1_series1_42499,0,1,1,1,0,0
subj1_series1_42500,0,1,1,1,0,0
subj1_series1_42501,0,1,1,1,0,0
subj1_series1_42502,0,1,1,1,0,0
subj1_series1_42503,0,1,1,1,0,0
subj1_series1_42504,0,1,1,1,0,0
subj1_series1_42505,0,1,1,1,0,0
subj1_series1_42506,0,1,1,1,0,0
subj1_series1_42507,0,1,1,1,0,0
subj1_series1_42508,0,1,1,1,0,0
subj1_series1_42509,0,1,1,1,0,0
subj1_series1_42510,0,1,1,1,0,0
subj1_series1_42511,0,1,1,1,0,0
subj1_series1_42512,0,1,1,1,0,0
subj1_series1_42513,0,1,1,1,0,0
subj1_series1_42514,0,1,1,1,0,0
subj1_series1_42515,0,1,1,1,0,0
subj1_series1_42516,0,1,1,1,0,0
subj1_series1_42517,0,1,1,1,0,0
subj1_series1_42518,0,1,1,1,0,0
subj1_series1_42519,0,1,1,1,0,0
subj1_series1_42520,0,1,1,1,0,0
subj1_series1_42521,0,1,1,1,0,0
subj1_series1_42522,0,1,1,1,0,0
subj1_series1_42523,0,1,1,1,0,0
subj1_series1_42524,0,1,1,1,0,0
subj1_series1_42525,0,1,1,1,0,0
subj1_series1_42526,0,1,1,1,0,0
subj1_series1_42527,0,1,1,1,0,0
subj1_series1_42528,0,1,1,1,0,0
subj1_series1_42529,0,1,1,1,0,0
subj1_series1_42530,0,1,1,1,0,0
subj1_series1_42531,0,1,1,1,0,0
subj1_series1_42532,0,1,1,1,0,0
subj1_series1_42533,0,1,1,1,0,0
subj1_series1_42534,0,1,1,1,0,0
subj1_series1_42535,0,1,1,1,0,0
subj1_series1_42536,0,1,1,1,0,0
subj1_series1_42537,0,1,1,1,0,0
subj1_series1_42538,0,1,1,1,0,0
subj1_series1_42539,0,1,1,1,0,0
subj1_series1_42540,0,1,1,1,0,0
subj1_series1_42541,0,1,1,1,0,0
subj1_series1_42542,0,0,1,1,0,0
subj1_series1_42543,0,0,1,1,0,0
subj1_series1_42544,0,0,1,1,0,0
subj1_series1_42545,0,0,1,1,0,0
subj1_series1_42546,0,0,1,1,0,0
subj1_series1_42547,0,0,1,1,0,0
subj1_series1_42548,0,0,1,1,0,0
subj1_series1_42549,0,0,1,1,0,0
subj1_series1_42550,0,0,1,1,0,0
subj1_series1_42551,0,0,1,1,0,0
subj1_series1_42552,0,0,1,1,0,0
subj1_series1_42553,0,0,1,1,0,0
subj1_series1_42554,0,0,1,1,0,0
subj1_series1_42555,0,0,1,1,0,0
subj1_series1_42556,0,0,1,1,0,0
subj1_series1_42557,0,0,1,1,0,0
subj1_series1_42558,0,0,1,1,0,0
subj1_series1_42559,0,0,1,1,0,0
subj1_series1_42560,0,0,1,1,0,0
subj1_series1_42561,0,0,1,1,0,0
subj1_series1_42562,0,0,1,1,0,0
subj1_series1_42563,0,0,1,1,0,0
subj1_series1_42564,0,0,1,1,0,0
subj1_series1_42565,0,0,0,1,0,0
subj1_series1_42566,0,0,0,1,0,0
subj1_series1_42567,0,0,0,1,0,0
subj1_series1_42568,0,0,0,1,0,0
subj1_series1_42569,0,0,0,1,0,0
subj1_series1_42570,0,0,0,1,0,0
subj1_series1_42571,0,0,0,1,0,0
subj1_series1_42572,0,0,0,1,0,0
subj1_series1_42573,0,0,0,1,0,0
subj1_series1_42574,0,0,0,1,0,0
subj1_series1_42575,0,0,0,1,0,0
subj1_series1_42576,0,0,0,1,0,0
subj1_series1_42577,0,0,0,1,0,0
subj1_series1_42578,0,0,0,1,0,0
subj1_series1_42579,0,0,0,1,0,0
subj1_series1_42580,0,0,0,1,0,0
subj1_series1_42581,0,0,0,1,0,0
subj1_series1_42582,0,0,0,1,0,0
subj1_series1_42583,0,0,0,1,0,0
subj1_series1_42584,0,0,0,1,0,0
subj1_series1_42585,0,0,0,1,0,0
subj1_series1_42586,0,0,0,1,0,0
subj1_series1_42587,0,0,0,1,0,0
subj1_series1_42588,0,0,0,1,0,0
subj1_series1_42589,0,0,0,1,0,0
subj1_series1_42590,0,0,0,1,0,0
subj1_series1_42591,0,0,0,1,0,0
subj1_series1_42592,0,0,0,1,0,0
subj1_series1_42593,0,0,0,1,0,0
subj1_series1_42594,0,0,0,1,0,0
subj1_series1_42595,0,0,0,1,0,0
subj1_series1_42596,0,0,0,1,0,0
subj1_series1_42597,0,0,0,1,0,0
subj1_series1_42598,0,0,0,1,0,0
subj1_series1_42599,0,0,0,1,0,0
subj1_series1_42600,0,0,0,1,0,0
subj1_series1_42601,0,0,0,1,0,0
subj1_series1_42602,0,0,0,1,0,0
subj1_series1_42603,0,0,0,1,0,0
subj1_series1_42604,0,0,0,1,0,0
subj1_series1_42605,0,0,0,1,0,0
subj1_series1_42606,0,0,0,1,0,0
subj1_series1_42607,0,0,0,1,0,0
subj1_series1_42608,0,0,0,1,0,0
subj1_series1_42609,0,0,0,0,0,0
subj1_series1_42610,0,0,0,0,0,0
subj1_series1_42611,0,0,0,0,0,0
subj1_series1_42612,0,0,0,0,0,0
subj1_series1_42613,0,0,0,0,0,0
subj1_series1_42614,0,0,0,0,0,0
subj1_series1_42615,0,0,0,0,0,0
subj1_series1_42616,0,0,0,0,0,0
subj1_series1_42617,0,0,0,0,0,0
subj1_series1_42618,0,0,0,0,0,0
subj1_series1_42619,0,0,0,0,0,0
subj1_series1_42620,0,0,0,0,0,0
subj1_series1_42621,0,0,0,0,0,0
subj1_series1_42622,0,0,0,0,0,0
subj1_series1_42623,0,0,0,0,0,0
subj1_series1_42624,0,0,0,0,0,0
subj1_series1_42625,0,0,0,0,0,0
subj1_series1_42626,0,0,0,0,0,0
subj1_series1_42627,0,0,0,0,0,0
subj1_series1_42628,0,0,0,0,0,0
subj1_series1_42629,0,0,0,0,0,0
subj1_series1_42630,0,0,0,0,0,0
subj1_series1_42631,0,0,0,0,0,0
subj1_series1_42632,0,0,0,0,0,0
subj1_series1_42633,0,0,0,0,0,0
subj1_series1_42634,0,0,0,0,0,0
subj1_series1_42635,0,0,0,0,0,0
subj1_series1_42636,0,0,0,0,0,0
subj1_series1_42637,0,0,0,0,0,0
subj1_series1_42638,0,0,0,0,0,0
subj1_series1_42639,0,0,0,0,0,0
subj1_series1_42640,0,0,0,0,0,0
subj1_series1_42641,0,0,0,0,0,0
subj1_series1_42642,0,0,0,0,0,0
subj1_series1_42643,0,0,0,0,0,0
subj1_series1_42644,0,0,0,0,0,0
subj1_series1_42645,0,0,0,0,0,0
subj1_series1_42646,0,0,0,0,0,0
subj1_series1_42647,0,0,0,0,0,0
subj1_series1_42648,0,0,0,0,0,0
subj1_series1_42649,0,0,0,0,0,0
subj1_series1_42650,0,0,0,0,0,0
subj1_series1_42651,0,0,0,0,0,0
subj1_series1_42652,0,0,0,0,0,0
subj1_series1_42653,0,0,0,0,0,0
subj1_series1_42654,0,0,0,0,0,0
subj1_series1_42655,0,0,0,0,0,0
subj1_series1_42656,0,0,0,0,0,0
subj1_series1_42657,0,0,0,0,0,0
subj1_series1_42658,0,0,0,0,0,0
subj1_series1_42659,0,0,0,0,0,0
subj1_series1_42660,0,0,0,0,0,0
subj1_series1_42661,0,0,0,0,0,0
subj1_series1_42662,0,0,0,0,0,0
subj1_series1_42663,0,0,0,0,0,0
subj1_series1_42664,0,0,0,0,0,0
subj1_series1_42665,0,0,0,0,0,0
subj1_series1_42666,0,0,0,0,0,0
subj1_series1_42667,0,0,0,0,0,0
subj1_series1_42668,0,0,0,0,0,0
subj1_series1_42669,0,0,0,0,0,0
subj1_series1_42670,0,0,0,0,0,0
subj1_series1_42671,0,0,0,0,0,0
subj1_series1_42672,0,0,0,0,0,0
subj1_series1_42673,0,0,0,0,0,0
subj1_series1_42674,0,0,0,0,0,0
subj1_series1_42675,0,0,0,0,0,0
subj1_series1_42676,0,0,0,0,0,0
subj1_series1_42677,0,0,0,0,0,0
subj1_series1_42678,0,0,0,0,0,0
subj1_series1_42679,0,0,0,0,0,0
subj1_series1_42680,0,0,0,0,0,0
subj1_series1_42681,0,0,0,0,0,0
subj1_series1_42682,0,0,0,0,0,0
subj1_series1_42683,0,0,0,0,0,0
subj1_series1_42684,0,0,0,0,0,0
subj1_series1_42685,0,0,0,0,0,0
subj1_series1_42686,0,0,0,0,0,0
subj1_series1_42687,0,0,0,0,0,0
subj1_series1_42688,0,0,0,0,0,0
subj1_series1_42689,0,0,0,0,0,0
subj1_series1_42690,0,0,0,0,0,0
subj1_series1_42691,0,0,0,0,0,0
subj1_series1_42692,0,0,0,0,0,0
subj1_series1_42693,0,0,0,0,0,0
subj1_series1_42694,0,0,0,0,0,0
subj1_series1_42695,0,0,0,0,0,0
subj1_series1_42696,0,0,0,0,0,0
subj1_series1_42697,0,0,0,0,0,0
subj1_series1_42698,0,0,0,0,0,0
subj1_series1_42699,0,0,0,0,0,0
subj1_series1_42700,0,0,0,0,0,0
subj1_series1_42701,0,0,0,0,0,0
subj1_series1_42702,0,0,0,0,0,0
subj1_series1_42703,0,0,0,0,0,0
subj1_series1_42704,0,0,0,0,0,0
subj1_series1_42705,0,0,0,0,0,0
subj1_series1_42706,0,0,0,0,0,0
subj1_series1_42707,0,0,0,0,0,0
subj1_series1_42708,0,0,0,0,0,0
subj1_series1_42709,0,0,0,0,0,0
subj1_series1_42710,0,0,0,0,0,0
subj1_series1_42711,0,0,0,0,0,0
subj1_series1_42712,0,0,0,0,0,0
subj1_series1_42713,0,0,0,0,0,0
subj1_series1_42714,0,0,0,0,0,0
subj1_series1_42715,0,0,0,0,0,0
subj1_series1_42716,0,0,0,0,0,0
subj1_series1_42717,0,0,0,0,0,0
subj1_series1_42718,0,0,0,0,0,0
subj1_series1_42719,0,0,0,0,0,0
subj1_series1_42720,0,0,0,0,0,0
subj1_series1_42721,0,0,0,0,0,0
subj1_series1_42722,0,0,0,0,0,0
subj1_series1_42723,0,0,0,0,0,0
subj1_series1_42724,0,0,0,0,0,0
subj1_series1_42725,0,0,0,0,0,0
subj1_series1_42726,0,0,0,0,0,0
subj1_series1_42727,0,0,0,0,0,0
subj1_series1_42728,0,0,0,0,0,0
subj1_series1_42729,0,0,0,0,0,0
subj1_series1_42730,0,0,0,0,0,0
subj1_series1_42731,0,0,0,0,0,0
subj1_series1_42732,0,0,0,0,0,0
subj1_series1_42733,0,0,0,0,0,0
subj1_series1_42734,0,0,0,0,0,0
subj1_series1_42735,0,0,0,0,0,0
subj1_series1_42736,0,0,0,0,0,0
subj1_series1_42737,0,0,0,0,0,0
subj1_series1_42738,0,0,0,0,0,0
subj1_series1_42739,0,0,0,0,0,0
subj1_series1_42740,0,0,0,0,0,0
subj1_series1_42741,0,0,0,0,0,0
subj1_series1_42742,0,0,0,0,0,0
subj1_series1_42743,0,0,0,0,0,0
subj1_series1_42744,0,0,0,0,0,0
subj1_series1_42745,0,0,0,0,0,0
subj1_series1_42746,0,0,0,0,0,0
subj1_series1_42747,0,0,0,0,0,0
subj1_series1_42748,0,0,0,0,0,0
subj1_series1_42749,0,0,0,0,0,0
subj1_series1_42750,0,0,0,0,0,0
subj1_series1_42751,0,0,0,0,0,0
subj1_series1_42752,0,0,0,0,0,0
subj1_series1_42753,0,0,0,0,0,0
subj1_series1_42754,0,0,0,0,0,0
subj1_series1_42755,0,0,0,0,0,0
subj1_series1_42756,0,0,0,0,0,0
subj1_series1_42757,0,0,0,0,0,0
subj1_series1_42758,0,0,0,0,0,0
subj1_series1_42759,0,0,0,0,0,0
subj1_series1_42760,0,0,0,0,0,0
subj1_series1_42761,0,0,0,0,0,0
subj1_series1_42762,0,0,0,0,0,0
subj1_series1_42763,0,0,0,0,0,0
subj1_series1_42764,0,0,0,0,0,0
subj1_series1_42765,0,0,0,0,0,0
subj1_series1_42766,0,0,0,0,0,0
subj1_series1_42767,0,0,0,0,0,0
subj1_series1_42768,0,0,0,0,0,0
subj1_series1_42769,0,0,0,0,0,0
subj1_series1_42770,0,0,0,0,0,0
subj1_series1_42771,0,0,0,0,0,0
subj1_series1_42772,0,0,0,0,0,0
subj1_series1_42773,0,0,0,0,0,0
subj1_series1_42774,0,0,0,0,0,0
subj1_series1_42775,0,0,0,0,0,0
subj1_series1_42776,0,0,0,0,0,0
subj1_series1_42777,0,0,0,0,0,0
subj1_series1_42778,0,0,0,0,0,0
subj1_series1_42779,0,0,0,0,0,0
subj1_series1_42780,0,0,0,0,0,0
subj1_series1_42781,0,0,0,0,0,0
subj1_series1_42782,0,0,0,0,0,0
subj1_series1_42783,0,0,0,0,0,0
subj1_series1_42784,0,0,0,0,0,0
subj1_series1_42785,0,0,0,0,0,0
subj1_series1_42786,0,0,0,0,0,0
subj1_series1_42787,0,0,0,0,0,0
subj1_series1_42788,0,0,0,0,0,0
subj1_series1_42789,0,0,0,0,0,0
subj1_series1_42790,0,0,0,0,0,0
subj1_series1_42791,0,0,0,0,0,0
subj1_series1_42792,0,0,0,0,0,0
subj1_series1_42793,0,0,0,0,0,0
subj1_series1_42794,0,0,0,0,0,0
subj1_series1_42795,0,0,0,0,0,0
subj1_series1_42796,0,0,0,0,0,0
subj1_series1_42797,0,0,0,0,0,0
subj1_series1_42798,0,0,0,0,0,0
subj1_series1_42799,0,0,0,0,0,0
subj1_series1_42800,0,0,0,0,0,0
subj1_series1_42801,0,0,0,0,0,0
subj1_series1_42802,0,0,0,0,0,0
subj1_series1_42803,0,0,0,0,0,0
subj1_series1_42804,0,0,0,0,0,0
subj1_series1_42805,0,0,0,0,0,0
subj1_series1_42806,0,0,0,0,0,0
subj1_series1_42807,0,0,0,0,0,0
subj1_series1_42808,0,0,0,0,0,0
subj1_series1_42809,0,0,0,0,0,0
subj1_series1_42810,0,0,0,0,0,0
subj1_series1_42811,0,0,0,0,0,0
subj1_series1_42812,0,0,0,0,0,0
subj1_series1_42813,0,0,0,0,0,0
subj1_series1_42814,0,0,0,0,0,0
subj1_series1_42815,0,0,0,0,0,0
subj1_series1_42816,0,0,0,0,0,0
subj1_series1_42817,0,0,0,0,0,0
subj1_series1_42818,0,0,0,0,0,0
subj1_series1_42819,0,0,0,0,0,0
subj1_series1_42820,0,0,0,0,0,0
subj1_series1_42821,0,0,0,0,0,0
subj1_series1_42822,0,0,0,0,0,0
subj1_series1_42823,0,0,0,0,0,0
subj1_series1_42824,0,0,0,0,0,0
subj1_series1_42825,0,0,0,0,0,0
subj1_series1_42826,0,0,0,0,0,0
subj1_series1_42827,0,0,0,0,0,0
subj1_series1_42828,0,0,0,0,0,0
subj1_series1_42829,0,0,0,0,0,0
subj1_series1_42830,0,0,0,0,0,0
subj1_series1_42831,0,0,0,0,0,0
subj1_series1_42832,0,0,0,0,0,0
subj1_series1_42833,0,0,0,0,0,0
subj1_series1_42834,0,0,0,0,0,0
subj1_series1_42835,0,0,0,0,0,0
subj1_series1_42836,0,0,0,0,0,0
subj1_series1_42837,0,0,0,0,0,0
subj1_series1_42838,0,0,0,0,0,0
subj1_series1_42839,0,0,0,0,0,0
subj1_series1_42840,0,0,0,0,0,0
subj1_series1_42841,0,0,0,0,0,0
subj1_series1_42842,0,0,0,0,0,0
subj1_series1_42843,0,0,0,0,0,0
subj1_series1_42844,0,0,0,0,0,0
subj1_series1_42845,0,0,0,0,0,0
subj1_series1_42846,0,0,0,0,0,0
subj1_series1_42847,0,0,0,0,0,0
subj1_series1_42848,0,0,0,0,0,0
subj1_series1_42849,0,0,0,0,0,0
subj1_series1_42850,0,0,0,0,0,0
subj1_series1_42851,0,0,0,0,0,0
subj1_series1_42852,0,0,0,0,0,0
subj1_series1_42853,0,0,0,0,0,0
subj1_series1_42854,0,0,0,0,0,0
subj1_series1_42855,0,0,0,0,0,0
subj1_series1_42856,0,0,0,0,0,0
subj1_series1_42857,0,0,0,0,0,0
subj1_series1_42858,0,0,0,0,0,0
subj1_series1_42859,0,0,0,0,0,0
subj1_series1_42860,0,0,0,0,0,0
subj1_series1_42861,0,0,0,0,0,0
subj1_series1_42862,0,0,0,0,0,0
subj1_series1_42863,0,0,0,0,0,0
subj1_series1_42864,0,0,0,0,0,0
subj1_series1_42865,0,0,0,0,0,0
subj1_series1_42866,0,0,0,0,0,0
subj1_series1_42867,0,0,0,0,0,0
subj1_series1_42868,0,0,0,0,0,0
subj1_series1_42869,0,0,0,0,0,0
subj1_series1_42870,0,0,0,0,0,0
subj1_series1_42871,0,0,0,0,0,0
subj1_series1_42872,0,0,0,0,0,0
subj1_series1_42873,0,0,0,0,0,0
subj1_series1_42874,0,0,0,0,0,0
subj1_series1_42875,0,0,0,0,0,0
subj1_series1_42876,0,0,0,0,0,0
subj1_series1_42877,0,0,0,0,0,0
subj1_series1_42878,0,0,0,0,0,0
subj1_series1_42879,0,0,0,0,0,0
subj1_series1_42880,0,0,0,0,0,0
subj1_series1_42881,0,0,0,0,0,0
subj1_series1_42882,0,0,0,0,0,0
subj1_series1_42883,0,0,0,0,0,0
subj1_series1_42884,0,0,0,0,0,0
subj1_series1_42885,0,0,0,0,0,0
subj1_series1_42886,0,0,0,0,0,0
subj1_series1_42887,0,0,0,0,0,0
subj1_series1_42888,0,0,0,0,0,0
subj1_series1_42889,0,0,0,0,0,0
subj1_series1_42890,0,0,0,0,0,0
subj1_series1_42891,0,0,0,0,0,0
subj1_series1_42892,0,0,0,0,0,0
subj1_series1_42893,0,0,0,0,0,0
subj1_series1_42894,0,0,0,0,0,0
subj1_series1_42895,0,0,0,0,0,0
subj1_series1_42896,0,0,0,0,0,0
subj1_series1_42897,0,0,0,0,0,0
subj1_series1_42898,0,0,0,0,0,0
subj1_series1_42899,0,0,0,0,0,0
subj1_series1_42900,0,0,0,0,0,0
subj1_series1_42901,0,0,0,0,0,0
subj1_series1_42902,0,0,0,0,0,0
subj1_series1_42903,0,0,0,0,0,0
subj1_series1_42904,0,0,0,0,0,0
subj1_series1_42905,0,0,0,0,0,0
subj1_series1_42906,0,0,0,0,0,0
subj1_series1_42907,0,0,0,0,0,0
subj1_series1_42908,0,0,0,0,0,0
subj1_series1_42909,0,0,0,0,0,0
subj1_series1_42910,0,0,0,0,0,0
subj1_series1_42911,0,0,0,0,0,0
subj1_series1_42912,0,0,0,0,0,0
subj1_series1_42913,0,0,0,0,0,0
subj1_series1_42914,0,0,0,0,0,0
subj1_series1_42915,0,0,0,0,0,0
subj1_series1_42916,0,0,0,0,0,0
subj1_series1_42917,0,0,0,0,0,0
subj1_series1_42918,0,0,0,0,0,0
subj1_series1_42919,0,0,0,0,0,0
subj1_series1_42920,0,0,0,0,0,0
subj1_series1_42921,0,0,0,0,0,0
subj1_series1_42922,0,0,0,0,0,0
subj1_series1_42923,0,0,0,0,0,0
subj1_series1_42924,0,0,0,0,0,0
subj1_series1_42925,0,0,0,0,0,0
subj1_series1_42926,0,0,0,0,0,0
subj1_series1_42927,0,0,0,0,0,0
subj1_series1_42928,0,0,0,0,0,0
subj1_series1_42929,0,0,0,0,0,0
subj1_series1_42930,0,0,0,0,0,0
subj1_series1_42931,0,0,0,0,0,0
subj1_series1_42932,0,0,0,0,0,0
subj1_series1_42933,0,0,0,0,0,0
subj1_series1_42934,0,0,0,0,0,0
subj1_series1_42935,0,0,0,0,0,0
subj1_series1_42936,0,0,0,0,0,0
subj1_series1_42937,0,0,0,0,0,0
subj1_series1_42938,0,0,0,0,0,0
subj1_series1_42939,0,0,0,0,0,0
subj1_series1_42940,0,0,0,0,0,0
subj1_series1_42941,0,0,0,0,0,0
subj1_series1_42942,0,0,0,0,0,0
subj1_series1_42943,0,0,0,0,0,0
subj1_series1_42944,0,0,0,0,0,0
subj1_series1_42945,0,0,0,0,0,0
subj1_series1_42946,0,0,0,0,0,0
subj1_series1_42947,0,0,0,0,0,0
subj1_series1_42948,0,0,0,0,0,0
subj1_series1_42949,0,0,0,0,0,0
subj1_series1_42950,0,0,0,0,0,0
subj1_series1_42951,0,0,0,0,0,0
subj1_series1_42952,0,0,0,0,0,0
subj1_series1_42953,0,0,0,0,0,0
subj1_series1_42954,0,0,0,0,0,0
subj1_series1_42955,0,0,0,0,0,0
subj1_series1_42956,0,0,0,0,0,0
subj1_series1_42957,0,0,0,0,0,0
subj1_series1_42958,0,0,0,0,0,0
subj1_series1_42959,0,0,0,0,0,0
subj1_series1_42960,0,0,0,0,0,0
subj1_series1_42961,0,0,0,0,0,0
subj1_series1_42962,0,0,0,0,0,0
subj1_series1_42963,0,0,0,0,0,0
subj1_series1_42964,0,0,0,0,0,0
subj1_series1_42965,0,0,0,0,0,0
